student_id,first_name,last_name,gender,dob,grade_level,enrollment_date,parent_education_level,family_income,transport_mode
S2107,Kara,Fletcher,Male,2009-05-01,9,2021-06-13,High School,521213,Car
S2108,Fred,Cooper,Female,2018-04-22,9,2023-01-03,Bachelor,526136,Bus
S2109,Thomas,Trevino,Female,2011-10-29,12,2021-02-12,High School,975821,Bus
S2110,Elizabeth,Williams,Female,2010-09-20,10,2022-08-19,High School,386272,Bus
S2111,Brian,Richardson,Female,2013-01-31,4,2023-02-04,PhD,766412,Bicycle
S2112,Tony,Medina,Male,2011-04-19,10,2023-12-28,Bachelor,388270,Bicycle
S2113,Dylan,Meyer,Female,2013-08-04,2,2024-02-03,None,598615,Bus
S2114,Joanna,Brennan,Male,2017-11-12,3,2023-06-25,High School,965923,Bus
S2115,Peter,Barrett,Male,2009-08-29,2,2023-05-10,Master,250924,Bus
S2116,Kristen,Thompson,Male,2008-12-18,10,2021-05-14,Master,739880,Bicycle
S2117,Tanya,Scott,Female,2011-10-30,1,2023-12-19,Bachelor,281444,Bus
S2118,Mark,Smith,Male,2007-12-06,4,2023-04-24,Master,982988,Bus
S2119,Alicia,Williamson,Female,2017-12-02,11,2023-11-26,None,428458,Bicycle
S2120,Brandi,Burton,Female,2011-08-29,12,2024-04-27,None,913652,Car
S2121,Jennifer,Harrell,Male,2017-02-22,12,2024-08-21,None,924991,Car
S2122,Miguel,Ford,Male,2010-10-10,4,2024-10-07,PhD,151836,Bus
S2123,Lisa,Herman,Male,2012-11-03,9,2023-07-01,Master,248663,Walk
S2124,Jeremy,Bell,Male,2014-05-06,10,2025-07-17,High School,635549,Bicycle
S2125,Keith,Wyatt,Male,2011-07-22,11,2022-09-09,PhD,425351,Bicycle
S2126,Kristen,Smith,Female,2013-09-18,2,2023-09-19,High School,880956,Walk
S2127,Benjamin,Frazier,Female,2017-12-27,9,2021-07-06,Bachelor,739472,Walk
S2128,Karen,Shields,Female,2017-12-18,6,2021-03-03,Bachelor,626802,Car
S2129,Karen,Long,Female,2018-09-04,7,2023-03-12,Master,916286,Car
S2130,Lisa,Martin,Male,2012-07-24,10,2023-08-22,PhD,274319,Bicycle
S2131,Anthony,Warren,Female,2014-10-06,6,2021-05-31,Master,519237,Bicycle
S2132,Timothy,Clayton,Male,2016-08-25,12,2021-08-18,None,348301,Bus
S2133,Peter,Boyd,Male,2017-01-07,5,2024-08-24,None,364922,Walk
S2134,Marcus,Hicks,Male,2011-04-26,6,2023-09-06,None,859000,Car
S2135,Katelyn,Day,Male,2018-04-21,2,2024-02-10,None,532732,Car
S2136,Michael,Taylor,Male,2011-02-06,3,2021-07-03,Bachelor,434914,Walk
S2137,Curtis,Cisneros,Male,2013-08-24,5,2024-05-22,Bachelor,146369,Bicycle
S2138,Gregory,Alexander,Male,2008-08-28,12,2024-03-06,None,808729,Car
S2139,Connie,Gibson,Female,2015-05-26,3,2022-08-22,Master,915814,Bus
S2140,Karen,Smith,Female,2016-12-05,1,2021-07-28,PhD,450080,Bus
S2141,Glen,Dickerson,Male,2014-05-26,6,2024-01-02,Bachelor,972529,Bicycle
S2142,Joe,Ferrell,Female,2011-01-03,2,2022-12-17,High School,833997,Bus
S2143,Christine,Johnson,Female,2016-03-20,1,2021-10-03,Bachelor,599855,Bus
S2144,Lucas,Braun,Female,2016-11-11,9,2025-03-02,PhD,206846,Car
S2145,Joseph,Rodriguez,Male,2017-10-28,3,2022-03-17,None,756357,Bicycle
S2146,Tyrone,Dixon,Female,2016-12-13,10,2025-04-13,PhD,579247,Bus
S2147,Andrew,Hawkins,Male,2007-03-15,7,2024-04-02,Bachelor,874566,Bicycle
S2148,Sandra,Lyons,Male,2015-12-05,3,2023-02-13,Bachelor,136554,Bicycle
S2149,Elizabeth,Pittman,Male,2012-10-08,9,2023-12-27,Master,325311,Bus
S2150,Jennifer,Glover,Female,2014-11-15,9,2024-04-08,Master,861414,Walk
S2151,Philip,Brown,Male,2015-02-05,8,2024-06-22,PhD,257731,Bicycle
S2152,Michael,Roman,Female,2017-10-16,11,2022-05-22,PhD,255625,Walk
S2153,Joanna,Barber,Male,2016-09-25,2,2024-04-28,Bachelor,864504,Bicycle
S2154,Christopher,Hoover,Female,2011-12-07,11,2021-07-15,PhD,143946,Bus
S2155,Christine,Armstrong,Female,2007-04-13,7,2021-07-29,Bachelor,415227,Walk
S2156,Brittany,Steele,Female,2012-12-04,6,2020-12-27,PhD,737247,Bus
S2157,Jeanette,Chandler,Female,2006-12-12,3,2023-08-30,Bachelor,696154,Bicycle
S2158,Amy,Jones,Male,2010-10-14,8,2023-04-15,None,907915,Walk
S2159,Norman,Greene,Male,2018-10-22,11,2020-10-13,Bachelor,213568,Bus
S2160,Elizabeth,Williams,Male,2015-06-22,12,2021-12-18,None,304854,Walk
S2161,Steven,Nguyen,Female,2012-06-11,1,2024-06-05,Bachelor,777497,Bus
S2162,Tammy,Burton,Female,2015-05-29,8,2023-09-17,Master,73853,Car
S2163,Brittany,Day,Male,2016-03-23,12,2020-08-31,PhD,272167,Walk
S2164,Thomas,Hernandez,Female,2016-08-21,9,2023-10-15,Master,703306,Walk
S2165,Isabel,Lee,Male,2018-01-09,7,2021-02-15,PhD,745759,Bus
S2166,Michael,Vargas,Female,2011-07-31,3,2022-06-25,None,347809,Walk
S2167,Selena,Grimes,Female,2007-06-25,1,2024-12-24,Master,736563,Bus
S2168,Kimberly,Mcbride,Male,2012-12-28,7,2024-09-15,Bachelor,745186,Car
S2169,Michael,Hernandez,Male,2013-01-17,1,2021-03-26,Bachelor,959545,Bicycle
S2170,George,Bautista,Male,2015-09-21,7,2025-06-02,PhD,794162,Bus
S2171,Brent,Coleman,Female,2016-03-27,8,2022-09-02,PhD,607381,Bus
S2172,Alison,Sexton,Male,2010-06-27,4,2025-05-04,PhD,530233,Bus
S2173,Andre,Smith,Male,2016-08-05,4,2022-03-06,PhD,369739,Car
S2174,David,Fields,Female,2009-08-02,7,2021-01-27,High School,69264,Car
S2175,Courtney,Welch,Female,2009-04-07,6,2023-07-09,Bachelor,297678,Car
S2176,George,Martinez,Male,2012-09-07,11,2021-05-21,Bachelor,971359,Bicycle
S2177,Rachael,Phillips,Male,2008-04-21,9,2023-08-24,Bachelor,286540,Walk
S2178,Brett,Silva,Female,2009-12-26,7,2025-05-06,High School,142059,Bicycle
S2179,Christopher,King,Male,2011-09-02,7,2021-01-09,High School,650727,Walk
S2180,Marcus,Davis,Female,2007-04-18,5,2023-03-04,PhD,395280,Bicycle
S2181,David,Bryant,Male,2015-02-18,4,2024-11-21,High School,659254,Walk
S2182,Frances,James,Male,2007-10-08,5,2021-11-04,PhD,191822,Bicycle
S2183,Morgan,Gray,Male,2012-02-04,11,2020-11-17,PhD,215725,Car
S2184,Lisa,Kelley,Male,2011-05-08,9,2021-05-26,PhD,804388,Bus
S2185,Karen,Khan,Male,2015-12-06,6,2023-09-25,High School,812398,Bus
S2186,Autumn,Hammond,Female,2017-11-21,7,2024-06-03,Master,368083,Bicycle
S2187,Jonathan,Thompson,Female,2006-11-20,3,2022-01-26,High School,161957,Walk
S2188,Shelly,Burch,Male,2007-02-05,1,2024-05-23,PhD,696915,Car
S2189,Elizabeth,Herrera,Male,2017-05-02,10,2021-04-10,High School,292129,Bus
S2190,Eugene,Frank,Female,2013-03-20,2,2024-02-09,Master,190600,Bicycle
S2191,Matthew,Mcgee,Female,2017-09-16,3,2025-07-13,Master,565318,Bicycle
S2192,Mike,Griffin,Male,2007-09-05,3,2022-06-06,High School,287264,Bus
S2193,Donald,Hopkins,Female,2014-06-02,1,2021-06-04,Bachelor,483108,Walk
S2194,Henry,Pace,Male,2016-11-06,4,2022-05-18,None,235679,Bicycle
S2195,David,Cook,Female,2015-04-01,12,2024-11-10,Bachelor,958879,Bicycle
S2196,Jacob,Smith,Male,2015-01-24,7,2021-06-20,Master,863920,Bus
S2197,Nicholas,Freeman,Female,2014-11-30,12,2021-08-21,Bachelor,463296,Bus
S2198,Julie,Smith,Male,2015-08-20,8,2024-05-16,Master,917182,Bus
S2199,Jeffrey,Mason,Male,2010-11-06,9,2022-09-29,PhD,464828,Bus
S2200,Amanda,Jones,Female,2016-01-12,9,2023-08-28,None,249072,Car
S2201,Gregory,Howard,Female,2012-02-19,7,2024-05-01,Bachelor,861259,Car
S2202,Peter,Atkinson,Female,2010-07-07,3,2021-04-11,Master,358721,Bus
S2203,Ricky,Stanley,Male,2013-04-10,8,2022-11-03,Master,144834,Bus
S2204,Eric,Tate,Male,2013-08-02,10,2021-11-02,PhD,191879,Bicycle
S2205,Glenn,Ross,Female,2013-08-19,6,2023-01-12,Master,76122,Walk
S2206,Kristine,Herrera,Female,2009-01-30,10,2025-05-09,High School,975419,Bicycle
S2207,Angie,Singh,Male,2006-09-27,5,2024-09-29,Bachelor,775318,Walk
S2208,Nicole,Leach,Male,2011-08-20,2,2024-02-15,None,790532,Bicycle
S2209,Jennifer,Mccormick,Female,2007-07-09,2,2022-08-14,PhD,791635,Bicycle
S2210,Tricia,Campbell,Male,2011-11-22,7,2025-05-07,PhD,449095,Bus
S2211,Dawn,Vargas,Male,2007-05-15,6,2022-12-01,PhD,963629,Walk
S2212,Julie,Todd,Male,2019-01-11,3,2024-08-23,High School,856519,Bus
S2213,Sandra,Monroe,Female,2013-06-10,5,2021-08-15,Bachelor,815630,Bicycle
S2214,Brittany,Martinez,Female,2018-03-25,11,2021-03-03,High School,173264,Walk
S2215,Patricia,Smith,Male,2009-09-26,1,2024-11-19,PhD,852575,Car
S2216,Jerry,Dominguez,Male,2015-10-13,8,2021-07-19,Master,946963,Bicycle
S2217,Elizabeth,Thomas,Male,2008-09-20,10,2022-09-17,Master,299433,Walk
S2218,Tina,Burke,Female,2018-02-18,8,2024-01-18,Master,513339,Bus
S2219,Colton,Knight,Male,2017-01-16,4,2020-12-17,PhD,341622,Walk
S2220,Lawrence,Davis,Male,2015-08-21,3,2023-09-29,High School,107738,Car
S2221,Mark,Jensen,Male,2011-04-26,3,2022-08-29,None,749396,Car
S2222,April,Davis,Female,2009-05-02,2,2021-02-05,None,164176,Bicycle
S2223,Stanley,Massey,Male,2011-06-27,3,2021-06-04,Bachelor,690774,Walk
S2224,Victoria,Patterson,Female,2007-01-21,12,2024-11-03,PhD,427685,Bus
S2225,Joseph,Mcdonald,Male,2010-07-12,5,2023-02-16,Bachelor,436473,Bicycle
S2226,Lisa,Hinton,Male,2018-01-14,7,2024-04-12,PhD,118079,Car
S2227,Jessica,Morrow,Female,2011-09-14,3,2021-06-22,None,778361,Car
S2228,Carrie,Hinton,Female,2009-03-02,9,2021-11-10,Master,600131,Walk
S2229,Russell,Maldonado,Male,2008-03-23,10,2021-06-25,None,164611,Bus
S2230,Erica,Conley,Female,2007-11-02,12,2021-12-23,PhD,876471,Car
S2231,Eric,Edwards,Female,2017-02-10,10,2025-02-24,Bachelor,322273,Car
S2232,Angela,Snow,Male,2010-07-01,10,2021-12-06,PhD,570509,Bicycle
S2233,William,Garza,Female,2006-09-19,3,2025-07-13,PhD,294026,Car
S2234,Noah,Potter,Male,2006-09-04,1,2025-08-10,None,75151,Bicycle
S2235,Amy,Clark,Male,2012-02-14,12,2021-06-16,High School,888403,Bicycle
S2236,Alexis,Sellers,Female,2007-03-07,1,2025-07-28,Bachelor,416634,Walk
S2237,Jasmine,Morrison,Male,2010-01-14,11,2021-11-24,High School,773535,Car
S2238,Scott,Potter,Female,2016-09-10,2,2022-01-21,Bachelor,364870,Car
S2239,Jose,Riley,Male,2014-12-07,2,2025-08-18,Bachelor,407943,Bicycle
S2240,Tiffany,Rose,Male,2017-08-29,3,2022-03-02,High School,396569,Car
S2241,Kevin,Jones,Female,2012-09-20,8,2025-05-12,None,727015,Walk
S2242,Stephen,Clark,Female,2007-03-23,3,2024-11-13,Master,985390,Car
S2243,Brett,Padilla,Female,2014-06-14,7,2024-04-22,None,925671,Car
S2244,William,Murray,Female,2007-03-07,9,2025-04-13,PhD,69627,Walk
S2245,Joseph,Shaw,Female,2007-02-26,6,2022-01-15,None,206557,Car
S2246,Jamie,Long,Male,2015-08-12,6,2022-11-13,Master,706944,Walk
S2247,Blake,Ayala,Female,2011-04-25,3,2022-07-22,PhD,172520,Car
S2248,Christopher,Henderson,Female,2007-01-14,12,2020-12-08,None,334685,Bicycle
S2249,Richard,Luna,Male,2018-02-07,8,2024-12-18,High School,439633,Bicycle
S2250,Bryan,Shelton,Female,2011-11-19,4,2024-12-22,PhD,367003,Walk
S2251,Michael,Cook,Male,2019-04-21,6,2025-08-01,None,865572,Walk
S2252,Logan,Lyons,Male,2011-09-17,8,2021-09-06,PhD,76146,Bicycle
S2253,Stephanie,Gilbert,Male,2017-06-03,4,2024-01-05,Bachelor,556957,Car
S2254,Angela,Wells,Female,2013-08-03,3,2021-12-14,None,912074,Walk
S2255,Jared,Morales,Male,2013-04-03,12,2020-11-03,None,531682,Bicycle
S2256,Martin,Kirk,Male,2008-03-13,1,2021-02-18,Bachelor,96168,Bus
S2257,Luke,Reyes,Female,2012-10-07,8,2020-10-20,None,158111,Car
S2258,Robert,Fernandez,Male,2012-06-03,10,2023-05-11,Bachelor,719883,Walk
S2259,Donna,Rodriguez,Female,2017-01-28,4,2023-06-28,High School,350487,Car
S2260,Barbara,Barrett,Female,2009-04-19,8,2023-03-16,None,335898,Walk
S2261,Joshua,Patterson,Male,2018-01-29,5,2023-11-30,None,65997,Bus
S2262,Teresa,Clay,Male,2016-04-14,9,2021-01-30,Bachelor,626051,Car
S2263,Shelley,Edwards,Female,2018-01-05,3,2023-09-14,Bachelor,651969,Walk
S2264,Mark,Torres,Male,2007-07-25,2,2022-05-15,Bachelor,693052,Car
S2265,Teresa,Keller,Female,2011-09-29,1,2023-02-10,High School,80401,Bicycle
S2266,Tyler,Holmes,Male,2016-04-08,2,2023-07-13,Master,106413,Bus
S2267,Harry,Mueller,Female,2010-01-29,7,2025-06-07,High School,788908,Bicycle
S2268,David,Garcia,Female,2017-09-11,5,2020-09-17,Bachelor,907150,Walk
S2269,Rachel,Mitchell,Male,2010-10-02,8,2025-03-24,PhD,188197,Bus
S2270,Jerry,Ross,Female,2013-03-24,2,2021-12-25,Master,375469,Bicycle
S2271,Mary,Roberts,Female,2014-08-22,4,2025-03-04,High School,200703,Car
S2272,Matthew,Stone,Female,2017-03-08,7,2020-12-13,High School,783599,Car
S2273,Deanna,Smith,Female,2015-07-03,8,2025-07-28,Master,81734,Bus
S2274,John,Cortez,Female,2015-05-05,2,2025-04-26,Bachelor,551903,Bicycle
S2275,Kyle,Andersen,Male,2019-06-03,5,2025-08-07,Bachelor,683801,Walk
S2276,Katherine,Bailey,Male,2019-07-17,7,2020-11-13,None,391699,Bus
S2277,Christine,Heath,Female,2011-04-10,9,2025-05-17,Master,470286,Bicycle
S2278,Andrea,Sheppard,Male,2016-05-02,10,2022-11-20,High School,624566,Walk
S2279,Michael,Walker,Female,2007-02-19,7,2022-06-25,None,407264,Walk
S2280,Cassandra,Cruz,Female,2011-08-31,7,2025-07-12,PhD,875571,Car
S2281,Maria,Hodges,Male,2010-03-27,3,2024-01-25,None,825282,Bicycle
S2282,Dean,Holland,Male,2017-10-17,10,2022-10-08,PhD,535394,Car
S2283,Brenda,Reynolds,Male,2010-06-29,8,2023-01-21,High School,372998,Bicycle
S2284,Brooke,Jones,Male,2012-05-25,10,2024-05-17,None,768807,Bicycle
S2285,James,Bautista,Female,2017-12-07,8,2023-02-04,None,144930,Walk
S2286,Corey,Rodriguez,Male,2007-10-18,10,2021-10-25,None,843853,Walk
S2287,Gerald,Spencer,Male,2008-05-15,8,2025-04-10,PhD,355663,Bicycle
S2288,James,Fisher,Female,2014-02-15,4,2023-06-10,High School,764622,Car
S2289,Robert,Tran,Female,2008-07-04,10,2025-01-31,Bachelor,505844,Car
S2290,Lisa,Weiss,Male,2009-10-08,10,2025-02-24,None,691194,Bicycle
S2291,Stacy,Humphrey,Male,2012-07-10,5,2021-07-13,None,437158,Bus
S2292,Stephen,Vaughn,Male,2008-11-19,12,2021-05-22,PhD,910622,Car
S2293,Suzanne,Wells,Male,2007-10-07,5,2023-02-27,None,296668,Bicycle
S2294,Robert,Fry,Female,2014-08-15,11,2021-07-09,Bachelor,796348,Bicycle
S2295,Stephanie,Bryan,Female,2017-12-14,7,2021-05-10,Master,621598,Walk
S2296,Chad,Smith,Male,2009-06-15,8,2022-06-29,High School,247370,Bicycle
S2297,Heather,Robbins,Female,2016-02-29,7,2024-08-09,High School,352483,Walk
S2298,David,Andrews,Male,2014-07-12,1,2024-08-20,None,729885,Bus
S2299,Christopher,Dickson,Male,2016-03-29,12,2025-08-30,Master,739886,Bicycle
S2300,Stephanie,White,Male,2018-12-05,2,2021-09-11,High School,723440,Bicycle
S2301,Melissa,Shields,Female,2019-05-11,12,2025-08-24,PhD,496383,Walk
S2302,Thomas,Parks,Female,2007-06-07,9,2021-06-24,Master,628866,Bicycle
S2303,Brittany,Benson,Female,2010-07-02,6,2024-05-20,High School,244816,Bicycle
S2304,David,Rice,Male,2016-12-01,10,2024-05-23,Master,937938,Walk
S2305,Cynthia,Dalton,Female,2017-09-19,7,2021-07-12,PhD,654349,Car
S2306,Debra,Livingston,Male,2011-03-25,1,2024-08-14,PhD,556743,Car
S2307,Alexander,Gutierrez,Male,2008-12-27,10,2021-09-11,Master,774038,Bus
S2308,Douglas,Lane,Male,2010-08-25,12,2022-05-24,PhD,951094,Car
S2309,Tina,Williamson,Female,2009-04-30,9,2024-09-11,None,598779,Bus
S2310,Brittany,Everett,Male,2012-06-20,8,2023-09-28,None,767303,Car
S2311,Melissa,Underwood,Male,2019-01-09,6,2024-06-14,PhD,866344,Bus
S2312,Jessica,Aguilar,Female,2012-08-24,8,2024-05-20,PhD,542025,Car
S2313,Roberto,Weeks,Female,2012-03-13,6,2020-12-18,Bachelor,353257,Walk
S2314,Kenneth,Beard,Male,2011-03-01,12,2022-06-23,PhD,835829,Car
S2315,Steven,Shea,Female,2014-05-15,1,2024-03-06,Master,656224,Walk
S2316,Valerie,Anderson,Male,2013-05-07,11,2024-10-07,Bachelor,898188,Bus
S2317,Bobby,Nunez,Female,2014-01-11,8,2025-07-01,None,182981,Bus
S2318,Sheryl,Beard,Female,2008-12-01,5,2022-10-18,High School,695710,Car
S2319,Toni,Wolf,Female,2013-12-17,5,2024-11-10,None,827444,Bus
S2320,Jeremy,Walker,Male,2011-08-17,10,2025-07-24,High School,741174,Bicycle
S2321,Amanda,Gray,Female,2008-06-02,3,2025-03-26,Bachelor,870539,Walk
S2322,Danielle,Moore,Female,2013-11-14,3,2023-07-13,PhD,953887,Bus
S2323,Fred,Thomas,Female,2009-09-01,2,2023-08-05,High School,674473,Walk
S2324,Denise,Schwartz,Female,2007-06-24,7,2024-06-07,Master,299505,Bicycle
S2325,Rachel,Baker,Male,2009-05-18,4,2021-03-04,PhD,820033,Car
S2326,John,Miller,Male,2008-07-20,11,2023-10-06,Bachelor,842182,Bus
S2327,William,Johnson,Male,2008-08-04,3,2025-02-12,Master,468114,Bicycle
S2328,Courtney,Jimenez,Female,2013-11-13,8,2021-12-16,PhD,295011,Bicycle
S2329,Lindsey,Smith,Female,2017-12-12,8,2021-02-25,Bachelor,202200,Bicycle
S2330,Jean,Griffith,Male,2008-11-28,5,2025-02-22,Master,450560,Car
S2331,James,Short,Male,2010-09-12,2,2021-11-25,PhD,718387,Car
S2332,Kayla,Mills,Female,2011-12-18,10,2025-05-21,Bachelor,401238,Car
S2333,Gwendolyn,Marsh,Female,2007-08-09,2,2024-04-11,Bachelor,736128,Bicycle
S2334,Jeffrey,Buck,Female,2018-10-21,11,2022-04-04,High School,819983,Walk
S2335,Patrick,Rhodes,Female,2017-02-22,11,2024-04-17,High School,378487,Bus
S2336,Nicholas,Hernandez,Male,2018-11-27,2,2021-01-24,None,481225,Bus
S2337,Rebecca,Banks,Male,2019-04-11,11,2024-02-19,Master,418591,Walk
S2338,Scott,Miller,Female,2009-07-17,5,2022-07-17,High School,85695,Bus
S2339,Derek,Anderson,Male,2015-11-25,1,2024-07-18,PhD,738500,Walk
S2340,Charles,Douglas,Male,2012-06-14,12,2023-11-02,None,140582,Walk
S2341,April,Pitts,Female,2006-09-15,11,2025-07-12,PhD,892216,Walk
S2342,James,Estrada,Male,2018-04-25,12,2022-11-29,High School,315641,Car
S2343,Rachel,Morgan,Female,2013-10-25,11,2025-04-19,None,719809,Bicycle
S2344,David,Alvarado,Female,2015-11-06,7,2024-05-15,Bachelor,319836,Walk
S2345,Carlos,Gonzales,Male,2007-06-16,5,2022-08-06,None,451393,Bicycle
S2346,Kathryn,Woods,Female,2011-04-18,1,2024-07-08,Bachelor,902283,Car
S2347,Gregg,King,Male,2014-02-22,8,2025-02-02,None,565607,Walk
S2348,Kelly,Smith,Female,2012-07-13,3,2023-07-30,Master,163697,Walk
S2349,Jennifer,James,Female,2011-03-17,4,2022-01-02,PhD,724588,Bus
S2350,Vanessa,Kelly,Female,2018-05-31,12,2024-05-11,Bachelor,158304,Bus
S2351,Philip,Barnett,Male,2016-03-23,2,2023-11-09,PhD,812886,Car
S2352,Amber,Walker,Female,2018-04-13,1,2023-08-19,Master,206085,Bus
S2353,Stacey,Lyons,Male,2012-12-30,11,2025-07-06,Master,329378,Walk
S2354,Jamie,Wood,Female,2007-06-27,7,2025-02-16,PhD,53883,Bicycle
S2355,Margaret,Roman,Female,2008-05-27,7,2021-05-31,Master,935049,Bus
S2356,Susan,Barnes,Male,2010-03-18,1,2024-06-24,Master,772742,Bicycle
S2357,Ryan,Goodman,Male,2010-04-02,10,2022-07-22,PhD,426353,Car
S2358,Ashley,Williams,Female,2019-03-01,7,2025-04-14,None,712985,Bus
S2359,Misty,Fernandez,Female,2009-12-02,9,2025-04-06,Bachelor,134365,Bicycle
S2360,Thomas,Santos,Female,2013-07-05,11,2021-08-29,High School,235197,Bus
S2361,Eric,Vargas,Female,2007-06-26,11,2021-07-17,High School,363388,Bicycle
S2362,Richard,Phillips,Male,2010-11-04,11,2022-07-01,Bachelor,560135,Bus
S2363,Eric,Webb,Female,2010-03-01,12,2024-10-30,High School,196740,Bus
S2364,Tammie,Russell,Male,2007-07-28,1,2022-05-18,PhD,300069,Bicycle
S2365,Patricia,Ellis,Female,2007-01-01,2,2022-03-23,PhD,724661,Car
S2366,Angela,Glass,Female,2008-12-07,9,2022-01-03,Master,67215,Bus
S2367,Bonnie,Wright,Female,2011-06-09,1,2022-05-02,Bachelor,876045,Bus
S2368,Allison,Medina,Female,2016-04-07,2,2021-01-12,High School,896309,Bicycle
S2369,William,Torres,Male,2013-04-07,12,2022-08-30,PhD,294303,Bus
S2370,Kara,Martinez,Male,2019-07-23,12,2022-06-03,High School,562643,Bus
S2371,Justin,Bryan,Female,2016-03-11,10,2023-09-09,None,304471,Walk
S2372,Joseph,Hughes,Male,2018-11-07,3,2023-06-01,None,998607,Car
S2373,Kim,Church,Male,2015-09-10,8,2021-02-14,PhD,228980,Bus
S2374,Rebecca,Dominguez,Male,2009-08-01,2,2021-10-12,Master,673879,Walk
S2375,Michael,Allen,Male,2006-09-02,4,2023-12-27,Master,403729,Bicycle
S2376,Jack,Marshall,Female,2015-05-31,2,2023-10-21,PhD,622401,Walk
S2377,Jeffery,Hernandez,Female,2017-07-21,4,2022-09-10,None,671894,Walk
S2378,Kelli,Burke,Female,2010-04-13,2,2025-01-10,None,337198,Walk
S2379,Daniel,Martin,Female,2015-03-12,3,2022-06-07,Bachelor,630290,Walk
S2380,Edwin,Willis,Female,2015-06-17,4,2020-11-15,PhD,92675,Walk
S2381,Adam,Anderson,Male,2012-11-04,11,2023-01-23,PhD,444401,Walk
S2382,Sarah,Foster,Male,2013-10-17,8,2025-05-25,None,56658,Bus
S2383,Jamie,Johnson,Male,2012-03-23,2,2021-05-26,PhD,979997,Car
S2384,Samuel,Leach,Female,2014-03-03,12,2023-11-24,Master,775990,Walk
S2385,Tammie,Bryant,Male,2013-12-06,3,2020-12-23,Bachelor,598496,Bicycle
S2386,James,Jones,Female,2017-05-17,4,2021-01-02,High School,690195,Bus
S2387,Steven,Johnson,Male,2013-09-02,12,2024-11-08,Master,691780,Bus
S2388,Thomas,Parker,Female,2018-04-18,6,2023-02-03,Master,54792,Walk
S2389,Annette,Smith,Male,2013-12-06,2,2022-12-05,PhD,150331,Car
S2390,Warren,Garcia,Male,2015-08-26,8,2020-09-15,High School,339854,Bus
S2391,Seth,Johnston,Male,2015-12-30,2,2022-06-23,High School,768530,Bicycle
S2392,Cameron,Jones,Female,2019-04-24,3,2024-05-15,High School,752695,Bus
S2393,Frank,Martinez,Male,2008-09-21,11,2025-08-22,Bachelor,348911,Walk
S2394,Candace,Reed,Female,2011-07-22,5,2024-03-09,Bachelor,696781,Bicycle
S2395,Rebecca,Holden,Male,2011-06-07,2,2023-05-23,None,613463,Walk
S2396,Christopher,Collins,Male,2009-09-06,1,2021-07-10,Master,589915,Bus
S2397,Nicole,Rowland,Male,2015-10-27,4,2024-10-28,Master,671497,Car
S2398,Wesley,Santos,Female,2009-10-08,4,2022-02-25,Bachelor,291238,Bus
S2399,Adam,Martin,Female,2015-06-06,4,2021-07-10,None,298636,Bicycle
S2400,Stephanie,Hutchinson,Male,2009-07-09,7,2023-04-12,High School,127101,Bicycle
S2401,Cynthia,Ramirez,Female,2017-08-17,1,2024-01-07,Master,201981,Walk
S2402,Katie,Hood,Female,2008-01-23,3,2023-03-07,Master,441627,Walk
S2403,Timothy,Jenkins,Female,2015-10-29,12,2024-05-02,High School,712722,Car
S2404,Darlene,Smith,Female,2018-04-16,4,2023-12-09,Bachelor,183391,Bus
S2405,Samantha,Davis,Male,2011-09-29,5,2024-12-27,High School,166506,Bicycle
S2406,Amy,Armstrong,Female,2019-01-06,7,2024-06-17,High School,847273,Car
S2407,Roger,Evans,Male,2015-07-30,5,2023-03-21,PhD,214404,Walk
S2408,Catherine,Martin,Male,2019-04-26,2,2025-04-09,Master,948602,Bicycle
S2409,Jeremy,Duran,Male,2009-02-09,10,2021-12-10,Master,927646,Bicycle
S2410,Andrew,Solis,Female,2010-01-20,1,2025-07-22,Master,821939,Walk
S2411,Kevin,Hart,Male,2014-06-26,6,2021-12-02,Master,657615,Walk
S2412,Jonathon,Ferguson,Male,2009-05-07,10,2022-10-08,None,488065,Bus
S2413,Kathleen,Hudson,Male,2017-10-15,8,2024-06-29,PhD,85253,Bicycle
S2414,Casey,Vargas,Female,2012-08-09,8,2021-06-27,None,524419,Bicycle
S2415,Nancy,Porter,Male,2006-10-17,2,2024-11-22,PhD,839660,Bus
S2416,Aaron,Bailey,Female,2013-08-16,4,2023-10-01,High School,425815,Car
S2417,Christine,King,Male,2012-05-12,11,2020-10-03,None,66703,Bicycle
S2418,Maria,Cruz,Female,2019-02-09,3,2025-08-28,Master,949596,Bus
